partition,sample_id,image_path,mask_path,width,height,original_mask_width,original_mask_height,mask_resized_nearest,classes_present,mask_policy,non_exact_rgb_pixels
train_val,f_r_438_,data/suim_processed/images/train_val/f_r_438_.jpg,data/suim_processed/masks/train_val/f_r_438_.png,640,480,640,480,0,0|2|6|7,bit_threshold,0
train_val,f_r_440_,data/suim_processed/images/train_val/f_r_440_.jpg,data/suim_processed/masks/train_val/f_r_440_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,f_r_441_,data/suim_processed/images/train_val/f_r_441_.jpg,data/suim_processed/masks/train_val/f_r_441_.png,640,480,640,480,0,0|2|6,bit_threshold,0
train_val,f_r_444_,data/suim_processed/images/train_val/f_r_444_.jpg,data/suim_processed/masks/train_val/f_r_444_.png,640,480,640,480,0,0|2|5|6|7,bit_threshold,0
train_val,f_r_445_,data/suim_processed/images/train_val/f_r_445_.jpg,data/suim_processed/masks/train_val/f_r_445_.png,960,540,960,540,0,0|1|5|6|7,bit_threshold,0
train_val,f_r_448_,data/suim_processed/images/train_val/f_r_448_.jpg,data/suim_processed/masks/train_val/f_r_448_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_449_,data/suim_processed/images/train_val/f_r_449_.jpg,data/suim_processed/masks/train_val/f_r_449_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_453_,data/suim_processed/images/train_val/f_r_453_.jpg,data/suim_processed/masks/train_val/f_r_453_.png,640,480,640,480,0,0|2|5|6|7,bit_threshold,0
train_val,f_r_454_,data/suim_processed/images/train_val/f_r_454_.jpg,data/suim_processed/masks/train_val/f_r_454_.png,960,540,960,540,0,0|2|5|6|7,bit_threshold,0
train_val,f_r_456_,data/suim_processed/images/train_val/f_r_456_.jpg,data/suim_processed/masks/train_val/f_r_456_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_469_,data/suim_processed/images/train_val/f_r_469_.jpg,data/suim_processed/masks/train_val/f_r_469_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_472_,data/suim_processed/images/train_val/f_r_472_.jpg,data/suim_processed/masks/train_val/f_r_472_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_480_,data/suim_processed/images/train_val/f_r_480_.jpg,data/suim_processed/masks/train_val/f_r_480_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_481_,data/suim_processed/images/train_val/f_r_481_.jpg,data/suim_processed/masks/train_val/f_r_481_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_484_,data/suim_processed/images/train_val/f_r_484_.jpg,data/suim_processed/masks/train_val/f_r_484_.png,640,480,640,480,0,0|2|5|6|7,bit_threshold,0
train_val,f_r_487_,data/suim_processed/images/train_val/f_r_487_.jpg,data/suim_processed/masks/train_val/f_r_487_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_490_,data/suim_processed/images/train_val/f_r_490_.jpg,data/suim_processed/masks/train_val/f_r_490_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_491_,data/suim_processed/images/train_val/f_r_491_.jpg,data/suim_processed/masks/train_val/f_r_491_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_495_,data/suim_processed/images/train_val/f_r_495_.jpg,data/suim_processed/masks/train_val/f_r_495_.png,640,480,640,480,0,0|1|2|5|6|7,bit_threshold,0
train_val,f_r_499_,data/suim_processed/images/train_val/f_r_499_.jpg,data/suim_processed/masks/train_val/f_r_499_.png,640,480,640,480,0,0|4|5|6|7,bit_threshold,192106
train_val,f_r_49_,data/suim_processed/images/train_val/f_r_49_.jpg,data/suim_processed/masks/train_val/f_r_49_.png,640,480,640,480,0,0|2|5|6|7,bit_threshold,0
train_val,f_r_4_,data/suim_processed/images/train_val/f_r_4_.jpg,data/suim_processed/masks/train_val/f_r_4_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_500_,data/suim_processed/images/train_val/f_r_500_.jpg,data/suim_processed/masks/train_val/f_r_500_.png,640,480,640,480,0,0|4|5|6|7,bit_threshold,167652
train_val,f_r_501_,data/suim_processed/images/train_val/f_r_501_.jpg,data/suim_processed/masks/train_val/f_r_501_.png,640,480,640,480,0,0|2|5|6|7,bit_threshold,0
train_val,f_r_502_,data/suim_processed/images/train_val/f_r_502_.jpg,data/suim_processed/masks/train_val/f_r_502_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_503_,data/suim_processed/images/train_val/f_r_503_.jpg,data/suim_processed/masks/train_val/f_r_503_.png,640,480,640,480,0,0|2|5|6|7,bit_threshold,0
train_val,f_r_50_,data/suim_processed/images/train_val/f_r_50_.jpg,data/suim_processed/masks/train_val/f_r_50_.png,640,480,640,480,0,0|2|5,bit_threshold,0
train_val,f_r_510_,data/suim_processed/images/train_val/f_r_510_.jpg,data/suim_processed/masks/train_val/f_r_510_.png,640,480,640,480,0,0|2|5|6|7,bit_threshold,0
train_val,f_r_512_,data/suim_processed/images/train_val/f_r_512_.jpg,data/suim_processed/masks/train_val/f_r_512_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_513_,data/suim_processed/images/train_val/f_r_513_.jpg,data/suim_processed/masks/train_val/f_r_513_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_514_,data/suim_processed/images/train_val/f_r_514_.jpg,data/suim_processed/masks/train_val/f_r_514_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_520_,data/suim_processed/images/train_val/f_r_520_.jpg,data/suim_processed/masks/train_val/f_r_520_.png,960,540,960,540,0,0|5|6|7,bit_threshold,0
train_val,f_r_521_,data/suim_processed/images/train_val/f_r_521_.jpg,data/suim_processed/masks/train_val/f_r_521_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_522_,data/suim_processed/images/train_val/f_r_522_.jpg,data/suim_processed/masks/train_val/f_r_522_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_524_,data/suim_processed/images/train_val/f_r_524_.jpg,data/suim_processed/masks/train_val/f_r_524_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_525_,data/suim_processed/images/train_val/f_r_525_.jpg,data/suim_processed/masks/train_val/f_r_525_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_527_,data/suim_processed/images/train_val/f_r_527_.jpg,data/suim_processed/masks/train_val/f_r_527_.png,640,480,640,480,0,2|5|6,bit_threshold,0
train_val,f_r_528_,data/suim_processed/images/train_val/f_r_528_.jpg,data/suim_processed/masks/train_val/f_r_528_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_529_,data/suim_processed/images/train_val/f_r_529_.jpg,data/suim_processed/masks/train_val/f_r_529_.png,960,540,960,540,0,0|5|6,bit_threshold,0
train_val,f_r_52_,data/suim_processed/images/train_val/f_r_52_.jpg,data/suim_processed/masks/train_val/f_r_52_.png,640,480,640,480,0,0|2|6|7,bit_threshold,0
train_val,f_r_532_,data/suim_processed/images/train_val/f_r_532_.jpg,data/suim_processed/masks/train_val/f_r_532_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_534_,data/suim_processed/images/train_val/f_r_534_.jpg,data/suim_processed/masks/train_val/f_r_534_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_536_,data/suim_processed/images/train_val/f_r_536_.jpg,data/suim_processed/masks/train_val/f_r_536_.png,640,480,640,480,0,0|6|7,bit_threshold,0
train_val,f_r_540_,data/suim_processed/images/train_val/f_r_540_.jpg,data/suim_processed/masks/train_val/f_r_540_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_546_,data/suim_processed/images/train_val/f_r_546_.jpg,data/suim_processed/masks/train_val/f_r_546_.png,640,480,640,480,0,0|1|2|3|4|5|6|7,bit_threshold,162582
train_val,f_r_547_,data/suim_processed/images/train_val/f_r_547_.jpg,data/suim_processed/masks/train_val/f_r_547_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_557_,data/suim_processed/images/train_val/f_r_557_.jpg,data/suim_processed/masks/train_val/f_r_557_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_55_,data/suim_processed/images/train_val/f_r_55_.jpg,data/suim_processed/masks/train_val/f_r_55_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_560_,data/suim_processed/images/train_val/f_r_560_.jpg,data/suim_processed/masks/train_val/f_r_560_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_566_,data/suim_processed/images/train_val/f_r_566_.jpg,data/suim_processed/masks/train_val/f_r_566_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_567_,data/suim_processed/images/train_val/f_r_567_.jpg,data/suim_processed/masks/train_val/f_r_567_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_568_,data/suim_processed/images/train_val/f_r_568_.jpg,data/suim_processed/masks/train_val/f_r_568_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_569_,data/suim_processed/images/train_val/f_r_569_.jpg,data/suim_processed/masks/train_val/f_r_569_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_572_,data/suim_processed/images/train_val/f_r_572_.jpg,data/suim_processed/masks/train_val/f_r_572_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_573_,data/suim_processed/images/train_val/f_r_573_.jpg,data/suim_processed/masks/train_val/f_r_573_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_577_,data/suim_processed/images/train_val/f_r_577_.jpg,data/suim_processed/masks/train_val/f_r_577_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_57_,data/suim_processed/images/train_val/f_r_57_.jpg,data/suim_processed/masks/train_val/f_r_57_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_583_,data/suim_processed/images/train_val/f_r_583_.jpg,data/suim_processed/masks/train_val/f_r_583_.png,640,480,640,480,0,0|1|5|6,bit_threshold,0
train_val,f_r_589_,data/suim_processed/images/train_val/f_r_589_.jpg,data/suim_processed/masks/train_val/f_r_589_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_591_,data/suim_processed/images/train_val/f_r_591_.jpg,data/suim_processed/masks/train_val/f_r_591_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_593_,data/suim_processed/images/train_val/f_r_593_.jpg,data/suim_processed/masks/train_val/f_r_593_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_594_,data/suim_processed/images/train_val/f_r_594_.jpg,data/suim_processed/masks/train_val/f_r_594_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_597_,data/suim_processed/images/train_val/f_r_597_.jpg,data/suim_processed/masks/train_val/f_r_597_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_605_,data/suim_processed/images/train_val/f_r_605_.jpg,data/suim_processed/masks/train_val/f_r_605_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_606_,data/suim_processed/images/train_val/f_r_606_.jpg,data/suim_processed/masks/train_val/f_r_606_.png,960,540,960,540,0,0|2|5|6,bit_threshold,0
train_val,f_r_608_,data/suim_processed/images/train_val/f_r_608_.jpg,data/suim_processed/masks/train_val/f_r_608_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_609_,data/suim_processed/images/train_val/f_r_609_.jpg,data/suim_processed/masks/train_val/f_r_609_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_613_,data/suim_processed/images/train_val/f_r_613_.jpg,data/suim_processed/masks/train_val/f_r_613_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_615_,data/suim_processed/images/train_val/f_r_615_.jpg,data/suim_processed/masks/train_val/f_r_615_.png,640,480,640,480,0,3|5|6,bit_threshold,0
train_val,f_r_616_,data/suim_processed/images/train_val/f_r_616_.jpg,data/suim_processed/masks/train_val/f_r_616_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_618_,data/suim_processed/images/train_val/f_r_618_.jpg,data/suim_processed/masks/train_val/f_r_618_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,f_r_61_,data/suim_processed/images/train_val/f_r_61_.jpg,data/suim_processed/masks/train_val/f_r_61_.png,960,540,960,540,0,0|5|6,bit_threshold,0
train_val,f_r_620_,data/suim_processed/images/train_val/f_r_620_.jpg,data/suim_processed/masks/train_val/f_r_620_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_621_,data/suim_processed/images/train_val/f_r_621_.jpg,data/suim_processed/masks/train_val/f_r_621_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_622_,data/suim_processed/images/train_val/f_r_622_.jpg,data/suim_processed/masks/train_val/f_r_622_.png,640,480,640,480,0,0|2|6,bit_threshold,0
train_val,f_r_624_,data/suim_processed/images/train_val/f_r_624_.jpg,data/suim_processed/masks/train_val/f_r_624_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_627_,data/suim_processed/images/train_val/f_r_627_.jpg,data/suim_processed/masks/train_val/f_r_627_.png,640,480,640,480,0,0|2|5|7,bit_threshold,0
train_val,f_r_62_,data/suim_processed/images/train_val/f_r_62_.jpg,data/suim_processed/masks/train_val/f_r_62_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_630_,data/suim_processed/images/train_val/f_r_630_.jpg,data/suim_processed/masks/train_val/f_r_630_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_631_,data/suim_processed/images/train_val/f_r_631_.jpg,data/suim_processed/masks/train_val/f_r_631_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_635_,data/suim_processed/images/train_val/f_r_635_.jpg,data/suim_processed/masks/train_val/f_r_635_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_63_,data/suim_processed/images/train_val/f_r_63_.jpg,data/suim_processed/masks/train_val/f_r_63_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_640_,data/suim_processed/images/train_val/f_r_640_.jpg,data/suim_processed/masks/train_val/f_r_640_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_643_,data/suim_processed/images/train_val/f_r_643_.jpg,data/suim_processed/masks/train_val/f_r_643_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_647_,data/suim_processed/images/train_val/f_r_647_.jpg,data/suim_processed/masks/train_val/f_r_647_.png,640,480,640,480,0,0|4|5|6|7,bit_threshold,165061
train_val,f_r_648_,data/suim_processed/images/train_val/f_r_648_.jpg,data/suim_processed/masks/train_val/f_r_648_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_649_,data/suim_processed/images/train_val/f_r_649_.jpg,data/suim_processed/masks/train_val/f_r_649_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_64_,data/suim_processed/images/train_val/f_r_64_.jpg,data/suim_processed/masks/train_val/f_r_64_.png,640,480,640,480,0,2|5|6|7,bit_threshold,0
train_val,f_r_650_,data/suim_processed/images/train_val/f_r_650_.jpg,data/suim_processed/masks/train_val/f_r_650_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_651_,data/suim_processed/images/train_val/f_r_651_.jpg,data/suim_processed/masks/train_val/f_r_651_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_653_,data/suim_processed/images/train_val/f_r_653_.jpg,data/suim_processed/masks/train_val/f_r_653_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_656_,data/suim_processed/images/train_val/f_r_656_.jpg,data/suim_processed/masks/train_val/f_r_656_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_658_,data/suim_processed/images/train_val/f_r_658_.jpg,data/suim_processed/masks/train_val/f_r_658_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,f_r_65_,data/suim_processed/images/train_val/f_r_65_.jpg,data/suim_processed/masks/train_val/f_r_65_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_660_,data/suim_processed/images/train_val/f_r_660_.jpg,data/suim_processed/masks/train_val/f_r_660_.png,640,480,640,480,0,0|2|5|6|7,bit_threshold,0
train_val,f_r_661_,data/suim_processed/images/train_val/f_r_661_.jpg,data/suim_processed/masks/train_val/f_r_661_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_663_,data/suim_processed/images/train_val/f_r_663_.jpg,data/suim_processed/masks/train_val/f_r_663_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_665_,data/suim_processed/images/train_val/f_r_665_.jpg,data/suim_processed/masks/train_val/f_r_665_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_669_,data/suim_processed/images/train_val/f_r_669_.jpg,data/suim_processed/masks/train_val/f_r_669_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_66_,data/suim_processed/images/train_val/f_r_66_.jpg,data/suim_processed/masks/train_val/f_r_66_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_671_,data/suim_processed/images/train_val/f_r_671_.jpg,data/suim_processed/masks/train_val/f_r_671_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_672_,data/suim_processed/images/train_val/f_r_672_.jpg,data/suim_processed/masks/train_val/f_r_672_.png,640,360,640,360,0,0|5|6,bit_threshold,0
train_val,f_r_673_,data/suim_processed/images/train_val/f_r_673_.jpg,data/suim_processed/masks/train_val/f_r_673_.png,960,540,960,540,0,2|5|6|7,bit_threshold,0
train_val,f_r_674_,data/suim_processed/images/train_val/f_r_674_.jpg,data/suim_processed/masks/train_val/f_r_674_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_675_,data/suim_processed/images/train_val/f_r_675_.jpg,data/suim_processed/masks/train_val/f_r_675_.png,640,480,640,480,0,0|1|5|6,bit_threshold,0
train_val,f_r_676_,data/suim_processed/images/train_val/f_r_676_.jpg,data/suim_processed/masks/train_val/f_r_676_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_678_,data/suim_processed/images/train_val/f_r_678_.jpg,data/suim_processed/masks/train_val/f_r_678_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_67_,data/suim_processed/images/train_val/f_r_67_.jpg,data/suim_processed/masks/train_val/f_r_67_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_683_,data/suim_processed/images/train_val/f_r_683_.jpg,data/suim_processed/masks/train_val/f_r_683_.png,640,480,640,480,0,0|3|6,bit_threshold,0
train_val,f_r_686_,data/suim_processed/images/train_val/f_r_686_.jpg,data/suim_processed/masks/train_val/f_r_686_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_688_,data/suim_processed/images/train_val/f_r_688_.jpg,data/suim_processed/masks/train_val/f_r_688_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_68_,data/suim_processed/images/train_val/f_r_68_.jpg,data/suim_processed/masks/train_val/f_r_68_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_691_,data/suim_processed/images/train_val/f_r_691_.jpg,data/suim_processed/masks/train_val/f_r_691_.png,640,480,640,480,0,0|2|5,bit_threshold,0
train_val,f_r_692_,data/suim_processed/images/train_val/f_r_692_.jpg,data/suim_processed/masks/train_val/f_r_692_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_694_,data/suim_processed/images/train_val/f_r_694_.jpg,data/suim_processed/masks/train_val/f_r_694_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_698_,data/suim_processed/images/train_val/f_r_698_.jpg,data/suim_processed/masks/train_val/f_r_698_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_700_,data/suim_processed/images/train_val/f_r_700_.jpg,data/suim_processed/masks/train_val/f_r_700_.png,960,540,960,540,0,0|2|5|7,bit_threshold,0
train_val,f_r_702_,data/suim_processed/images/train_val/f_r_702_.jpg,data/suim_processed/masks/train_val/f_r_702_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_704_,data/suim_processed/images/train_val/f_r_704_.jpg,data/suim_processed/masks/train_val/f_r_704_.png,640,480,640,480,0,0|2|5,bit_threshold,0
train_val,f_r_706_,data/suim_processed/images/train_val/f_r_706_.jpg,data/suim_processed/masks/train_val/f_r_706_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_707_,data/suim_processed/images/train_val/f_r_707_.jpg,data/suim_processed/masks/train_val/f_r_707_.png,640,480,640,480,0,0|2|5|7,bit_threshold,0
train_val,f_r_708_,data/suim_processed/images/train_val/f_r_708_.jpg,data/suim_processed/masks/train_val/f_r_708_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_709_,data/suim_processed/images/train_val/f_r_709_.jpg,data/suim_processed/masks/train_val/f_r_709_.png,640,480,640,480,0,0|6,bit_threshold,0
